case,base_case,source,method,stage,sampling,family,gap_mm,bias_rms_mm,seed,n_points,n_frames,sigma_mm,ok,method_seconds,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,input_edit_rms_mm,input_edit_p95_mm,moved_fraction,output,output_sha256,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
dual_g8_s912601_b0,dual_g8_s912601_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912601_b0.json,fast,confirmation,full,true_bilayer,8.0,0.0,912601,768,8,1.0,True,0.009635833004722372,True,True,1.1147199774874716,1.3840987504014122,2.811748227069002,0.5260416666666666,0.9036458333333334,1.046098809530819,1.0,1.394351826351205,1.1162715671333534,1.355509380613942,2,self-report; not geometry-derived layer count or success,1.3942700440469282,0.01510165296638747,2.0387993299961398,3.3177511531360437,1.3491422843460155,2.397390533739114,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912601_b0__fast.npz,1d3857949e97f0236539233cbe1cb0f3c587a167aaf17220c86c152588724601,7.367715097205027,0.6322849027949733,0.9209643871506283,4.691419234476928,3.3085807655230717,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912601_b0,dual_g8_s912601_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912601_b0.json,open3d_icp_then_xyz,confirmation,full,true_bilayer,8.0,0.0,912601,768,8,1.0,True,0.02150425300351344,True,True,0.9466038462192722,1.1561118157121095,2.1993966981546618,0.1328125,0.66796875,1.7751011966995478,1.0,2.814863571583585,0.943766747828016,1.093704220964367,2,self-report; not geometry-derived layer count or success,2.8148230635741904,0.015101238330193856,2.2004534340415196,3.7616708248838933,2.820709017317707,5.205575221193527,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912601_b0__open3d_icp_then_xyz.npz,c51bb1dff4a5f03d1adb80c53695ad868fe0e1d86ec48c97ec61cea476dce519,7.247510351795208,0.7524896482047918,0.905938793974401,4.27635740243476,3.72364259756524,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912601_b0,dual_g8_s912601_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912601_b0.json,graph_shared,confirmation,full,true_bilayer,8.0,0.0,912601,768,8,1.0,True,0.1938455319905188,True,True,0.3667677293751315,0.6951454132352469,1.7016599056066648,0.87890625,0.9791666666666666,0.34655284702598493,1.0,0.6951660869219902,0.36676772937513163,0.6880253992223266,,self-report; not geometry-derived layer count or success,0.6949199147176625,0.018498663065988196,0.6529666135915527,0.8905694086752899,1.0455575445719343,2.0470066928587545,0.9830729166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912601_b0__graph_shared.npz,bb9292b869cb41b2c2d60491622e409d978e629b73ae023349106095169333c9,7.795088023882387,0.20491197611761258,0.9743860029852984,7.05063932362493,0.9493606763750702,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912601_b0,dual_g8_s912601_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912601_b0.json,pool_independent,confirmation,full,true_bilayer,8.0,0.0,912601,768,8,1.0,True,0.21999145900190342,True,True,0.2712595070506161,0.5225417936713033,0.9539696130041734,0.9622395833333334,0.9921875,0.2515448431427418,1.0,0.5225643362874652,0.27125950705061613,0.5217215368460315,,self-report; not geometry-derived layer count or success,0.5221238843605787,0.02145075615870218,0.2642254396542856,0.29979295933421046,0.9538150373762189,1.9246215114125234,0.9830729166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912601_b0__pool_independent.npz,611e4ebb5f1cd4ac55985596c0fc9eacc1a4b0ed32dffa5f77b9240f11ffe386,7.958154195236086,0.04184580476391364,0.9947692744045108,7.73536234715177,0.26463765284823015,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912601_b0,dual_g8_s912601_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912601_b0.json,pool_compatible,confirmation,full,true_bilayer,8.0,0.0,912601,768,8,1.0,True,0.24393824499566108,True,True,0.23397428342889245,0.4909538676104367,0.9083952068917809,0.9635416666666666,0.9908854166666666,0.2138893864393238,1.0,0.49097889635387293,0.2339742834288926,0.4899148953721068,,self-report; not geometry-derived layer count or success,0.490254520568153,0.026660490005953594,0.26059668831531185,0.33379878561906134,0.9741867272293117,1.9347434565003416,0.9830729166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912601_b0__pool_compatible.npz,b45b50a0937d8ec15f07d0df5f6e8eed6a9ddc727ce1856e95576008a3d0ff90,7.9630965148834765,0.03690348511652353,0.9953870643604346,7.727924627633901,0.2720753723660989,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912601_b0,dual_g8_s912601_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912601_b0.json,shared_group_slope,confirmation,full,true_bilayer,8.0,0.0,912601,768,8,1.0,True,0.24398696000571363,True,True,0.6695621738260282,1.2322024992815743,2.9541970266901787,0.8802083333333334,0.90234375,0.6275736229667443,1.0,1.2734573542742986,0.6821077684841222,1.2155545099261318,,self-report; not geometry-derived layer count or success,1.2728505039840174,0.03930938390421731,2.42385539535359,3.927572432835687,1.5103292612318266,3.1523064137999617,0.9830729166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912601_b0__shared_group_slope.npz,41caab0d079e2aae4c2289dafcef46ccc321c8165013c919d10d56643b93095e,7.206583472953381,0.7934165270466194,0.9008229341191726,4.171610986952543,3.828389013047457,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912601_b0,dual_g8_s912601_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912601_b0.json,node_intercepts,confirmation,full,true_bilayer,8.0,0.0,912601,768,8,1.0,True,0.24427305300196167,True,True,0.24887830266319563,0.5068230086837828,0.9217098670074233,0.9622395833333334,0.9921875,0.22870193790876858,1.0,0.5068467586995439,0.2488783026631957,0.5058340206409374,,self-report; not geometry-derived layer count or success,0.5061663966270467,0.026252918501090634,0.26056062252443163,0.3305008907617012,0.9641886334312018,1.9103299396726796,0.9830729166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912601_b0__node_intercepts.npz,16420a6908dabd1a1112e78672f24d3e4a278a3cda4d30626c55b5cd769eef23,7.962859324701926,0.0371406752980743,0.9953574155877407,7.730419909169118,0.26958009083088186,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912601_b0,dual_g8_s912601_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912601_b0.json,official_gicp,confirmation,full,true_bilayer,8.0,0.0,912601,768,8,1.0,True,0.027499643998453394,True,True,1.138240347918184,1.9315743981864641,3.3445885117429035,0.09244791666666667,0.41796875,2.344843031008365,1.0,13.620555609934254,0.8046963844333245,1.0157330112776026,,self-report; not geometry-derived layer count or success,13.620547238029356,0.015101652966387621,0.33627365199095527,0.6466475710444411,13.587131120466893,25.71364851561917,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912601_b0__official_gicp.npz,b5b843a3bdd751103fa235a04313a49fa34bd96624781dc6b033b275ec8ef1cd,8.007498943593584,0.007498943593583718,1.000937367949198,7.566486870902542,0.43351312909745765,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912601_b4,dual_g8_s912601_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912601_b4.json,identity,confirmation,full,true_bilayer,8.0,4.0,912601,768,8,1.0,True,1.638299727346748e-05,True,True,3.1954466507268813,3.896492067980522,7.228756314336308,0.20703125,0.4583333333333333,2.203235085855878,1.0,4.158519648037767,3.450199266792334,4.1581914020020045,,self-report; not geometry-derived layer count or success,4.158492227141207,0.015101652966387005,0.39400471960344285,0.5120139972899542,0.0,0.0,0.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912601_b4__identity.npz,42d551246c1009965a21430ace10cbf20564c665ef80bbe74fd4ab5c0b6a6f7c,7.894876285807639,0.1051237141923611,0.9868595357259549,7.923246588225529,0.07675341177447059,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912601_b4,dual_g8_s912601_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912601_b4.json,fast,confirmation,full,true_bilayer,8.0,4.0,912601,768,8,1.0,True,0.009625435006455518,True,True,1.1774088303752865,1.4708224476487934,3.056448848165541,0.4635416666666667,0.8567708333333334,1.1831876384467224,1.0,1.5352879524112253,1.181738083747728,1.438983255153411,2,self-report; not geometry-derived layer count or success,1.5352136779278436,0.015101652966386733,1.8471479306753282,2.4880689906037485,4.23624040288248,7.520672285812386,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912601_b4__fast.npz,311fe3238bc722741172124fb89d31dd91369fcc70f6a154ccf218cbbb156f6a,7.2502909945629925,0.7497090054370075,0.9062863743203741,5.041660582188619,2.9583394178113807,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912601_b4,dual_g8_s912601_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912601_b4.json,open3d_icp_then_xyz,confirmation,full,true_bilayer,8.0,4.0,912601,768,8,1.0,True,0.0220085740002105,True,True,0.9475961545982248,1.1616790098548824,2.2295171464685604,0.1328125,0.6575520833333334,1.8034295840231185,1.0,2.825859190182093,0.9437161248452478,1.0951150870483446,2,self-report; not geometry-derived layer count or success,2.8258188401262463,0.015101176250641054,2.131453187092551,3.504167806964695,4.934885752095824,7.911066029290274,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912601_b4__open3d_icp_then_xyz.npz,377de5e3f81a88ceb374c511005c8436b259575aaa5bca35487a398ecdd905e7,7.228768949904223,0.7712310500957766,0.9035961187380279,4.408184844456271,3.5918151555437294,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912601_b4,dual_g8_s912601_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912601_b4.json,graph_shared,confirmation,full,true_bilayer,8.0,4.0,912601,768,8,1.0,True,0.19767772300110664,True,True,0.406965099801895,0.8458228255968961,1.8024042899389752,0.8645833333333334,0.9661458333333334,0.3762650309668724,1.0,0.87517105976179,0.4132213630563635,0.869954338831154,,self-report; not geometry-derived layer count or success,0.8750246624210758,0.016006998452452865,0.6618187383027544,0.8374487333525978,4.173762661309117,7.422614151932778,0.9830729166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912601_b4__graph_shared.npz,3daafc1de2eb7aa32bcebb540a2523e61d60f2481afa964aaec08e5095cc271b,7.807496458767205,0.1925035412327949,0.9759370573459006,7.092047411938029,0.9079525880619714,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912601_b4,dual_g8_s912601_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912601_b4.json,pool_independent,confirmation,full,true_bilayer,8.0,4.0,912601,768,8,1.0,True,0.21785548799380194,True,True,0.3090053241366919,0.7089735274588241,0.9951327550870165,0.9544270833333334,0.9817708333333334,0.27283315158608423,1.0,0.7437335201022373,0.31526158739116045,0.7431120501685058,,self-report; not geometry-derived layer count or success,0.7435488903304664,0.01657095688235111,0.2799389467528809,0.2860647737613303,4.149919027628721,7.293039107681786,0.9830729166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912601_b4__pool_independent.npz,f7aa3971b1e2d799c346e5e658405d7e3dc20bf3f04d3a664890e97d95d9a7cf,7.97002214156558,0.029977858434420135,0.9962527676956975,7.785607060452613,0.2143929395473867,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912601_b4,dual_g8_s912601_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912601_b4.json,pool_compatible,confirmation,full,true_bilayer,8.0,4.0,912601,768,8,1.0,True,0.2452530599985039,True,True,0.27170506177456727,0.6856834974252555,0.9942813783099096,0.9583333333333334,0.98046875,0.23455047746941857,1.0,0.7215677732117337,0.27796132502903587,0.7208313442803526,,self-report; not geometry-derived layer count or success,0.7212394710762865,0.02176411494497872,0.27604833272197216,0.30266729638289047,4.159707728136192,7.372946290837649,0.9830729166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912601_b4__pool_compatible.npz,777f0dd80f5d1bdf0d5f58088e4bcb57a896e5b4b1dd0e672b7595b8adba7c6a,7.975091457093531,0.024908542906469044,0.9968864321366914,7.778867114362716,0.22113288563728428,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912601_b4,dual_g8_s912601_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912601_b4.json,shared_group_slope,confirmation,full,true_bilayer,8.0,4.0,912601,768,8,1.0,True,0.2527564939955482,True,True,0.7041832200074124,1.322417108678566,3.0510565059422157,0.8736979166666666,0.88671875,0.6576395813170982,1.0,1.377399508579714,0.722342892398867,1.326298613038662,,self-report; not geometry-derived layer count or success,1.3769623361306835,0.03470059240371094,2.4060480497547587,3.820938152508133,4.327431986377884,7.647870110769062,0.9830729166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912601_b4__shared_group_slope.npz,a0a9d06f7f8e97e4d5c7bf2381c75d96a1b41863343046050f6663b74dc975d0,7.223590506412483,0.7764094935875168,0.9029488133015604,4.248985812976654,3.7510141870233458,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912601_b4,dual_g8_s912601_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912601_b4.json,node_intercepts,confirmation,full,true_bilayer,8.0,4.0,912601,768,8,1.0,True,0.24889596800494473,True,True,0.2867547474097892,0.6971486284271488,1.0125782624031041,0.9544270833333334,0.9817708333333334,0.251198905304515,1.0,0.7324702637848669,0.2930110106642578,0.7317561534663491,,self-report; not geometry-derived layer count or success,0.7321583586778198,0.02137346830239927,0.27619176881835755,0.30008475705027593,4.151737439519556,7.3552297381647636,0.9830729166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912601_b4__node_intercepts.npz,3107607b533ff8b36a82db24351bd88d85a55b0d38948cf82340a4b20b2dd6c1,7.974918127057093,0.025081872942907424,0.9968647658821366,7.781545046563859,0.21845495343614107,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912601_b4,dual_g8_s912601_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912601_b4.json,official_gicp,confirmation,full,true_bilayer,8.0,4.0,912601,768,8,1.0,True,0.02970905401161872,True,True,1.126809267052624,1.9308426541895114,3.6180013031760305,0.1015625,0.4583333333333333,2.2088876473571855,1.0,13.87929287932314,0.7860647908786392,0.9933687952354193,,self-report; not geometry-derived layer count or success,13.879284663487079,0.015101652966386811,0.2097423880826823,0.37362139886447937,14.422615311872889,26.180851881917487,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912601_b4__official_gicp.npz,153df158f45755dd5b8498bf47303f59117e37298cff31aa7c6aee13ecb63594,7.8382689396294545,0.16173106037054552,0.9797836174536818,7.755822861666497,0.2441771383335034,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
ghost_s912613_b0,ghost_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/ghost_s912613_b0.json,identity,confirmation,full,ghost_monolayer,0.0,0.0,912613,768,8,1.0,True,1.3950004358775914e-05,True,True,0.7897159534502368,0.9959522967639793,1.9802099182520974,0.71484375,0.9765625,0.7341364967779057,1.0,0.9959522967639793,0.7897159534502368,0.9959476734006093,,self-report; not geometry-derived layer count or success,0.9959476734006093,0.0030346791195623307,0.1700704554651328,0.17007045546513283,0.0,0.0,0.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/ghost_s912613_b0__identity.npz,4e1836ae1a47555399a215297218f73d024cec64f2e905aa3e8c31f3a03a9380,,,,,,
ghost_s912613_b0,ghost_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/ghost_s912613_b0.json,fast,confirmation,full,ghost_monolayer,0.0,0.0,912613,768,8,1.0,True,0.01053867100563366,True,True,0.06857320428999951,0.08038721467020872,0.13829937681362078,1.0,1.0,0.06872762011901153,1.0,0.08044135148490886,0.06857320428999951,0.0803299135134323,1,self-report; not geometry-derived layer count or success,0.08038408891913836,0.0030346791195622735,0.17030603809394151,0.17030603809394151,0.9927071974622204,1.9934606081702977,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/ghost_s912613_b0__fast.npz,21b19ce37f0dc0aa8d9b20277331317297693c497fab1991f1138db9d0bc82da,,,,,,
ghost_s912613_b0,ghost_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/ghost_s912613_b0.json,open3d_icp_then_xyz,confirmation,full,ghost_monolayer,0.0,0.0,912613,768,8,1.0,True,0.02636822799104266,True,True,0.08953778357510149,0.25208219617425154,0.13968681469559843,0.22005208333333334,0.6705729166666666,1.7295880443834382,1.0,4.192891742363984,0.06847716058429414,0.07994299491888118,1,self-report; not geometry-derived layer count or success,4.192890644162655,0.003034679119562367,0.1703060380939417,0.17030603809394168,4.307898599929157,7.378731865038778,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/ghost_s912613_b0__open3d_icp_then_xyz.npz,3e3f533e137e5c5e94dab0d5f61c70c2e2b2c8a328960c438d0a7f646987cee2,,,,,,
ghost_s912613_b0,ghost_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/ghost_s912613_b0.json,graph_shared,confirmation,full,ghost_monolayer,0.0,0.0,912613,768,8,1.0,True,0.10210185899632052,True,True,0.11755271790738997,0.17425052282174633,0.4107287729657464,1.0,1.0,0.11846913934912662,1.0,0.17445155588559563,0.11755271790738997,0.17422347900126023,,self-report; not geometry-derived layer count or success,0.1744245432342175,0.0030698645637376024,0.17014830413083062,0.17014830413083065,0.9802187598989629,1.9670097121194006,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/ghost_s912613_b0__graph_shared.npz,69256f5a2dc63e15a8f1746991b427bdfe6f4840e4f0fbcddbe87fd9ef7c478f,,,,,,
ghost_s912613_b0,ghost_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/ghost_s912613_b0.json,pool_independent,confirmation,full,ghost_monolayer,0.0,0.0,912613,768,8,1.0,True,0.12223641198943369,True,True,0.12026809485237604,0.17850302088793835,0.42323604620042804,1.0,1.0,0.12119482502242007,1.0,0.1787001037757913,0.12026809485237604,0.1784766221319318,,self-report; not geometry-derived layer count or success,0.1786737341382126,0.0030698238688721376,0.170322219418786,0.170322219418786,0.9801993413681134,1.9704889544109456,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/ghost_s912613_b0__pool_independent.npz,1f6ef938cf9ca721184be36878cd7dcf432df09ae8b05b716c09f06d82fb9e40,,,,,,
ghost_s912613_b0,ghost_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/ghost_s912613_b0.json,pool_compatible,confirmation,full,ghost_monolayer,0.0,0.0,912613,768,8,1.0,True,0.1485974429961061,True,True,0.06846999422866766,0.08012209964124033,0.13723617146071876,1.0,1.0,0.06944244168025372,1.0,0.08057147323266932,0.06846999422866766,0.0800631752467547,,self-report; not geometry-derived layer count or success,0.08051287771810749,0.003072266334778787,0.1703283862481613,0.1703283862481613,0.9927396084454623,1.9948476234405697,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/ghost_s912613_b0__pool_compatible.npz,f919d033a8a2cdd0749fbbb76fd80277aa540c3455e33086e12b9496ecebe50b,,,,,,
ghost_s912613_b0,ghost_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/ghost_s912613_b0.json,shared_group_slope,confirmation,full,ghost_monolayer,0.0,0.0,912613,768,8,1.0,True,0.14912974499748088,True,True,0.06846999422866774,0.08012209964124041,0.13723617146071881,1.0,1.0,0.06944244168025378,1.0,0.0805714732326694,0.06846999422866774,0.08006317524675477,,self-report; not geometry-derived layer count or success,0.08051287771810758,0.0030722663347788953,0.1703283862481614,0.17032838624816143,0.9927396084454623,1.9948476234405697,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/ghost_s912613_b0__shared_group_slope.npz,0a86bf990aa80fe421d1e43afe2d629f6630412dda9d07b814d45ed13d3cb399,,,,,,
ghost_s912613_b0,ghost_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/ghost_s912613_b0.json,node_intercepts,confirmation,full,ghost_monolayer,0.0,0.0,912613,768,8,1.0,True,0.14790928000002168,True,True,0.08017402836792628,0.09516255992926738,0.17396835922471957,1.0,1.0,0.0810505122254877,1.0,0.09554018518939723,0.08017402836792628,0.09511298797729159,,self-report; not geometry-derived layer count or success,0.09549080927295328,0.00307120992782607,0.17032862718520111,0.17032862718520111,0.9913826499272063,1.983840072664605,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/ghost_s912613_b0__node_intercepts.npz,4b2a71e21aefe7da87fd60f58cedf48354b24f3bb81c67f07c62d11a548df588,,,,,,
ghost_s912613_b0,ghost_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/ghost_s912613_b0.json,official_gicp,confirmation,full,ghost_monolayer,0.0,0.0,912613,768,8,1.0,True,0.023942799991345964,True,True,1.2654567430890173,2.4311934448684194,3.7008008663544256,0.1015625,0.4375,2.3525080857943164,1.0,15.439990941787173,0.8217758552360591,1.0234122403616301,,self-report; not geometry-derived layer count or success,15.439990643559103,0.0030346791195625133,0.35725180443205534,0.35725180443205534,15.408951491836678,25.78198531718699,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/ghost_s912613_b0__official_gicp.npz,12107bc2f521be1cb38262523c8efdcba919ca1692bde15cfb2bf65f513a4462,,,,,,
ghost_s912613_b4,ghost_s912613_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/ghost_s912613_b4.json,identity,confirmation,full,ghost_monolayer,0.0,4.0,912613,768,8,1.0,True,1.4609002391807735e-05,True,True,3.6154497237024437,4.166790439292345,7.239542345185877,0.15104166666666666,0.37109375,2.4853762930595886,1.0,4.166790439292345,3.6154497237024437,4.166789334211743,,self-report; not geometry-derived layer count or success,4.166789334211743,0.0030346791195621585,0.21874364711028696,0.218743647110287,0.0,0.0,0.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/ghost_s912613_b4__identity.npz,581421a8699308cc032bcc6d7d4fba1127ec3c1dad9c6e97fb01542c1c4c069a,,,,,,
ghost_s912613_b4,ghost_s912613_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/ghost_s912613_b4.json,fast,confirmation,full,ghost_monolayer,0.0,4.0,912613,768,8,1.0,True,0.009970598999643698,True,True,0.08898039219439037,0.10273179396368351,0.16771575631706337,1.0,1.0,0.09152599859945228,1.0,0.10401924473430244,0.08898039219439037,0.10268696223785184,1,self-report; not geometry-derived layer count or success,0.10397496813048797,0.0030346791195628507,0.22440883678432608,0.22440883678432608,4.165555776276583,7.197553858353325,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/ghost_s912613_b4__fast.npz,c95f2073a97ec9ec2653482a33e28facaeaa0761d083100a1ee4d80b4e3f331c,,,,,,
